gestion,mes,mes_corto,mes_str,departamento,gas_natural,petroleo,glp_tmd
2017,8,Ago,08-Ago,CB,1.3505968238129031,3.3333222580645163,126.32083870967742
2023,9,Sep,09-Sep,TJ,15.909360607844999,11.959173433333335,0.8579333333333333
2007,4,Abr,04-Abr,TJ,25.226186641060004,29.0143,0.5966666666666666
2010,6,Jun,06-Jun,CB,2.6436479014699996,6.6216,216.27666666666664
2009,5,May,05-May,CB,2.8457740030451615,8.296612903225807,239.95806451612904
2006,7,Jul,07-Jul,CH,1.8535278294290323,1.4472580645161293,153.15806451612903
2019,10,Oct,10-Oct,CB,1.117840537833871,2.6693164516129033,102.0518064516129
2022,11,Nov,11-Nov,TJ,17.426693529930002,13.886082666666667,0.4195333333333333
2020,5,May,05-May,CB,0.9928024627016129,2.4973006451612902,95.36132258064517
2017,9,Sep,09-Sep,CB,1.3514311052000003,3.638138,124.97630000000001
2015,4,Abr,04-Abr,CH,6.662911385830001,7.606541666666667,117.70276666666668
2008,2,Feb,02-Feb,SC,6.319807310927587,5.954724137931034,107.03103448275863
2023,10,Oct,10-Oct,CB,0.5083504853274193,1.3423119354838708,52.84141935483871
2016,12,Dic,12-Dic,CB,1.4994813404322582,3.732091612903226,135.6254516129032
2020,2,Feb,02-Feb,SC,13.435265378927587,12.027970689655177,76.24324137931035
2009,1,Ene,01-Ene,SC,5.0048114136774196,5.124032258064517,97.41935483870967
2014,12,Dic,12-Dic,CB,1.696732863745161,4.689336774193547,142.58903225806455
2013,1,Ene,01-Ene,SC,9.709818634703225,6.383182903225806,113.60174193548387
2024,5,May,05-May,TJ,14.683637712779031,11.016865806451612,5.777096774193549
2015,12,Dic,12-Dic,CH,6.3062355707419355,7.407370322580645,47.24525806451613
2010,1,Ene,01-Ene,SC,4.565127462706451,4.1172258064516125,80.86774193548388
2014,10,Oct,10-Oct,CH,6.331164446656452,7.247358387096774,121.43812903225806
2020,8,Ago,08-Ago,SC,15.916385287572579,14.185445483870968,72.37441935483871
2011,7,Jul,07-Jul,CH,1.7846338468258065,1.2392258064516128,176.92903225806452
2009,2,Feb,02-Feb,SC,5.378824087510715,5.282785714285715,93.96428571428572
2022,12,Dic,12-Dic,SC,15.130010834477417,13.481986129032256,51.09919354838709
2014,1,Ene,01-Ene,CH,6.268312001017742,7.82581,125.02616129032259
2007,7,Jul,07-Jul,CB,3.313075103787097,12.233967741935484,253.56774193548384
2009,7,Jul,07-Jul,SC,6.9462996002274195,5.176612903225806,88.74193548387098
2021,8,Ago,08-Ago,CB,0.6832654946709678,1.8844403225806452,66.47551612903226
2013,12,Dic,12-Dic,CB,2.124986855230645,5.768133548387096,178.9333870967742
2013,8,Ago,08-Ago,CB,2.24355041962742,5.893539677419355,187.9397096774194
2009,4,Abr,04-Abr,CB,2.40815553792,8.301333333333332,234.08333333333334
2025,6,Jun,06-Jun,CB,0.349438424055,1.1032483333333334,38.85793333333333
2016,9,Sep,09-Sep,CH,6.844721609045,7.827410333333333,38.95283333333334
2025,8,Ago,08-Ago,CH,4.663602505645161,3.985264838709677,18.69677419354839
2024,8,Ago,08-Ago,LP,0.0,0.0037458064516129033,0.0
2019,9,Sep,09-Sep,CH,6.122098250525,6.778684666666667,26.067666666666664
2024,7,Jul,07-Jul,LP,0.0,0.0,0.0
2022,9,Sep,09-Sep,TJ,17.43429566026,14.045483333333333,0.6517000000000001
2020,1,Ene,01-Ene,CH,5.571146586783873,6.055452258064516,18.629709677419353
2007,1,Ene,01-Ene,CB,3.091313976629032,13.245354838709678,266.05483870967737
2015,12,Dic,12-Dic,CB,1.747814634251613,4.155177419354839,143.86167741935483
2006,8,Ago,08-Ago,SC,7.428427769008065,7.510387096774193,265.1225806451613
2019,5,May,05-May,TJ,21.507960198014516,21.432764193548394,0.39754838709677415
2013,1,Ene,01-Ene,CH,4.134081064432259,4.847583870967743,147.96409677419354
2022,9,Sep,09-Sep,SC,15.283633734444999,13.032268000000002,43.7682
2025,3,Mar,03-Mar,CH,5.063261045864515,4.352354838709678,17.895903225806453
2021,5,May,05-May,CB,0.7559365796854839,1.9910403225806452,74.3727741935484
2018,4,Abr,04-Abr,CB,1.36520630883,3.4141206666666664,129.70250000000001
2011,2,Feb,02-Feb,SC,8.31737485677857,5.299750000000001,91.86785714285713
2007,9,Sep,09-Sep,CB,3.3611383589800004,12.106833333333332,268.65
2014,5,May,05-May,SC,10.833760083541936,7.47927064516129,138.55709677419355
2011,2,Feb,02-Feb,TJ,32.1717926916,33.31760714285714,0.0
2019,11,Nov,11-Nov,CB,0.38370275645,1.0252926666666669,30.7048
2020,6,Jun,06-Jun,CH,4.668076141670001,4.962664666666666,23.24816666666667
2021,3,Mar,03-Mar,CB,0.7864219523274193,2.0410209677419355,78.47841935483872
2007,7,Jul,07-Jul,CH,2.197602219991935,1.3159354838709678,147.00645161290322
2019,8,Ago,08-Ago,CH,5.97896129325,6.784466451612904,26.39609677419355
2010,8,Ago,08-Ago,CH,1.9214855290887096,1.248258064516129,171.78064516129032
2013,6,Jun,06-Jun,CB,2.2953799072149996,5.780905666666667,195.6128666666667
2025,6,Jun,06-Jun,CH,4.534064761255,3.916882,20.664966666666665
2011,2,Feb,02-Feb,CH,1.818635532825,1.24775,172.66785714285714
2017,5,May,05-May,SC,16.27243587879194,13.362575483870964,102.95987096774194
2017,11,Nov,11-Nov,CH,6.25180735753,7.063201666666667,30.195366666666665
2012,7,Jul,07-Jul,CB,2.4235871250338703,5.754093548387097,198.55338709677417
2024,7,Jul,07-Jul,SC,12.15151210169516,11.314913548387098,42.25064516129032
2016,9,Sep,09-Sep,TJ,36.4044255285,36.574696333333335,0.0
2009,6,Jun,06-Jun,CH,2.262892929105,1.3482666666666667,163.74666666666664
2015,7,Jul,07-Jul,SC,9.833519423758066,6.16748129032258,129.13793548387096
2023,9,Sep,09-Sep,SC,12.982059988240003,12.018468333333335,47.7078
2022,4,Abr,04-Abr,SC,16.327879875265,14.634403666666667,57.66323333333334
2010,7,Jul,07-Jul,TJ,30.247728502267744,32.212935483870965,0.0
2006,5,May,05-May,SC,7.6677334683580645,7.548838709677419,263.79677419354834
2006,6,Jun,06-Jun,CB,3.104709460435,14.122833333333334,288.25666666666666
2011,11,Nov,11-Nov,CH,1.66392831064,1.206,169.42000000000002
2008,12,Dic,12-Dic,TJ,25.667258787541936,27.474774193548384,0.0
2023,5,May,05-May,CH,5.3043260437016135,5.016568387096774,21.606483870967743
2010,5,May,05-May,CB,2.5680478189258067,6.660064516129032,215.28709677419357
2018,6,Jun,06-Jun,CB,1.365426236365,3.216943333333333,124.43566666666668
2016,9,Sep,09-Sep,SC,15.04172382879,11.113316000000001,113.40913333333334
2007,1,Ene,01-Ene,CH,0.699247159432258,1.3878387096774192,148.65806451612906
2008,9,Sep,09-Sep,CB,3.4018089067400004,9.774899999999999,247.0
2010,9,Sep,09-Sep,CH,1.896004718185,1.2432666666666667,171.72333333333333
2020,8,Ago,08-Ago,TJ,24.582322429408066,21.91057612903226,0.047903225806451614
2018,11,Nov,11-Nov,SC,11.88610916711,10.235524,94.66636666666668
2022,4,Abr,04-Abr,TJ,18.97778485669,15.727154666666666,4.9434000000000005
2006,2,Feb,02-Feb,TJ,24.271013309389286,27.909928571428576,0.6107142857142858
2023,6,Jun,06-Jun,CB,0.54534288741,1.4630893333333335,57.1545
2024,10,Oct,10-Oct,LP,0.0,0.0042667741935483875,0.0
2020,11,Nov,11-Nov,CB,0.841577725895,2.1077776666666668,84.13503333333333
2017,1,Ene,01-Ene,CH,5.107944121717742,5.928315161290322,39.8851935483871
2018,7,Jul,07-Jul,SC,17.089261906998384,14.07807290322581,101.14825806451613
2025,7,Jul,07-Jul,LP,0.0,0.0,0.0
2012,4,Abr,04-Abr,TJ,30.285013603144996,30.238233333333334,0.0
2021,5,May,05-May,SC,16.30503131348226,14.095558064516132,63.87019354838709
2016,10,Oct,10-Oct,SC,15.123329884770971,11.11595870967742,105.43167741935484
2006,12,Dic,12-Dic,CB,3.151881891885484,13.350741935483871,259.2967741935484
2018,1,Ene,01-Ene,TJ,27.48540516961936,26.799594516129034,0.350483870967742
2013,5,May,05-May,SC,11.061877886801613,6.874393225806451,117.99832258064517
2021,5,May,05-May,TJ,23.94193778010484,20.941935806451617,0.0
2024,11,Nov,11-Nov,TJ,13.620800342004998,10.138799999999998,2.8799
2006,3,Mar,03-Mar,CH,1.6064468711370967,1.4453225806451613,147.9225806451613
2024,9,Sep,09-Sep,TJ,13.48430274216,9.954083333333333,4.038166666666666
2009,3,Mar,03-Mar,TJ,22.443195418112907,25.033709677419356,0.0
2011,12,Dic,12-Dic,CH,1.6336264799032258,1.1942903225806452,168.8709677419355
2014,11,Nov,11-Nov,CB,1.70852168602,4.909753666666666,144.67893333333333
2012,12,Dic,12-Dic,TJ,38.072869859095164,39.83166483870967,0.0
2007,8,Ago,08-Ago,SC,6.737572445090323,6.135354838709677,122.93548387096774
2024,4,Abr,04-Abr,SC,12.254364137989995,11.683623666666668,41.4121
2006,7,Jul,07-Jul,TJ,25.461493940293547,27.573290322580647,0.29354838709677417
2023,11,Nov,11-Nov,CH,5.706678734285,5.249015666666666,16.7049
2016,2,Feb,02-Feb,CH,6.552144135848276,7.691682413793104,44.323241379310346
2006,12,Dic,12-Dic,TJ,22.390019114153226,23.762870967741932,0.9806451612903225
2022,8,Ago,08-Ago,SC,15.84650295555968,14.0283270967742,37.599225806451614
2019,8,Ago,08-Ago,CB,1.1621353988080645,2.7824393548387096,104.57796774193548
2014,8,Ago,08-Ago,TJ,41.02248631832419,43.671827096774194,0.0
2010,5,May,05-May,TJ,29.74180321812581,31.66277419354839,0.0
2011,3,Mar,03-Mar,SC,8.338482915329033,5.32158064516129,94.88709677419354
2015,11,Nov,11-Nov,TJ,39.08483436464,40.32955666666667,0.0
2012,2,Feb,02-Feb,CH,1.6068591821120688,1.1921379310344826,169.6448275862069
2015,9,Sep,09-Sep,CH,6.7157685619350005,7.635198333333333,62.931066666666666
2024,9,Sep,09-Sep,CB,0.403470749435,1.072412,42.89476666666667
2006,1,Ene,01-Ene,CH,0.7104898623290323,1.4763225806451614,150.81935483870967
2009,4,Abr,04-Abr,CH,1.8822446168750002,1.3072666666666666,173.68333333333334
2024,8,Ago,08-Ago,CH,5.359401403504839,4.796326774193548,20.44409677419355
2008,5,May,05-May,SC,6.463816100651614,5.841580645161291,94.03548387096774
2007,12,Dic,12-Dic,CB,3.532316944741935,11.909774193548389,299.6677419354839
2016,11,Nov,11-Nov,TJ,33.725501439195,33.525359333333334,1.1073666666666666
2020,3,Mar,03-Mar,SC,12.744784820172582,11.567471612903228,75.37093548387097
2016,1,Ene,01-Ene,TJ,39.316639996112904,40.05925580645161,0.0
2013,5,May,05-May,CB,2.3734334164500006,6.099190322580645,205.3813870967742
2023,2,Feb,02-Feb,CB,0.5637197140071429,1.432779642857143,58.60707142857143
2025,8,Ago,08-Ago,CB,0.2977443701758065,1.0384216129032258,32.831548387096774
2010,8,Ago,08-Ago,CB,2.4854402599016128,6.412774193548387,206.86129032258063
2018,1,Ene,01-Ene,CH,5.945214002177419,7.061016129032258,30.948193548387096
2011,6,Jun,06-Jun,SC,8.901538662275,5.888066666666666,105.12666666666667
2008,10,Oct,10-Oct,SC,6.4705134924,5.541903225806452,95.71935483870968
2025,5,May,05-May,CH,4.422405971472582,3.8367677419354838,20.457903225806454
2018,6,Jun,06-Jun,SC,16.70511600707,13.83781033333334,102.97323333333334
2018,1,Ene,01-Ene,CB,1.4258940683032257,3.521034516129032,133.13993548387094
2009,10,Oct,10-Oct,CB,2.2204977633870975,7.376903225806451,196.86451612903224
2020,7,Jul,07-Jul,SC,15.543017572408067,14.178421612903225,64.87522580645161
2012,6,Jun,06-Jun,CH,4.4749684392,5.111797999999999,163.61
2017,12,Dic,12-Dic,TJ,30.269610119743554,29.427768064516133,0.2561935483870968
2019,9,Sep,09-Sep,SC,15.177251104574998,13.462345333333332,77.0509
2009,11,Nov,11-Nov,CB,2.1326552408999997,7.191200000000001,176.66
2006,11,Nov,11-Nov,CB,3.0913646729250006,13.7706,288.1933333333333
2012,5,May,05-May,CH,3.4258885207403225,3.588032258064516,170.21290322580646
2016,5,May,05-May,CB,1.6930900380096774,3.9203474193548384,152.64970967741934
2017,8,Ago,08-Ago,TJ,33.93223664095162,33.22128129032257,1.0750645161290322
2022,9,Sep,09-Sep,CH,6.922221051915001,6.768284666666666,20.2638
2013,2,Feb,02-Feb,SC,10.392755223289285,6.5927139285714285,112.45610714285715
2020,3,Mar,03-Mar,TJ,21.17881700842258,19.82453548387097,0.0008709677419354838
2020,2,Feb,02-Feb,TJ,23.10095360457414,21.41772482758621,0.03893103448275862
2010,6,Jun,06-Jun,CH,1.9462133249200002,1.2220666666666666,168.94333333333333
2019,3,Mar,03-Mar,SC,9.752152325453226,9.139463225806448,77.15177419354839
2014,9,Sep,09-Sep,CB,1.8091626026050003,5.113371999999999,158.62563333333333
2006,11,Nov,11-Nov,CH,1.529680956475,1.3833666666666666,149.01000000000002
2014,2,Feb,02-Feb,CB,2.0372001508660715,5.4171525,175.16742857142853
2012,6,Jun,06-Jun,SC,9.135069612015,6.2292536666666685,126.26683333333334
2011,5,May,05-May,TJ,28.337039914050003,29.265645161290323,0.0
2007,10,Oct,10-Oct,CB,3.428742128462904,11.804096774193548,265.7483870967742
2021,4,Abr,04-Abr,CH,5.57159131357,5.730966666666667,22.09176666666667
2006,10,Oct,10-Oct,CH,1.5915649962919356,1.4354193548387097,150.88709677419354
2022,10,Oct,10-Oct,SC,14.82098813698065,12.841040967741932,51.481548387096765
2022,11,Nov,11-Nov,CB,0.5639404505950001,1.5127159999999997,58.991366666666664
2008,8,Ago,08-Ago,SC,6.53294575252258,5.754870967741935,91.08709677419355
2022,3,Mar,03-Mar,TJ,20.31600258892258,16.91422225806452,3.097967741935484
2007,11,Nov,11-Nov,SC,6.555870861144999,6.247100000000001,114.62333333333333
2006,8,Ago,08-Ago,CB,2.911039775061291,13.98709677419355,258.2258064516129
2013,8,Ago,08-Ago,CH,5.053731055669355,5.716539032258065,149.80548387096775
2022,8,Ago,08-Ago,CB,0.5727493963548387,1.5579187096774194,58.245387096774195
2013,6,Jun,06-Jun,SC,11.130164427300002,7.125615,110.68333333333334
2019,2,Feb,02-Feb,TJ,28.44209542755,27.346824285714284,0.29125
2024,8,Ago,08-Ago,SC,11.979384931906457,11.224051290322583,42.768032258064515
2012,7,Jul,07-Jul,SC,8.413205601798388,5.81991,110.77438709677419
2017,1,Ene,01-Ene,CB,1.485588728443548,3.681438387096774,134.94212903225807
2025,1,Ene,01-Ene,CB,0.35769570885967744,1.0549245161290322,40.83651612903226
2024,2,Feb,02-Feb,CH,5.488112133134483,4.979453103448276,19.187137931034485
2022,7,Jul,07-Jul,CH,7.437107340256452,7.236034838709678,22.22632258064516
2015,2,Feb,02-Feb,CB,1.9669318875910713,4.7776853571428575,156.80864285714287
2011,3,Mar,03-Mar,CB,2.5397775547112897,5.888354838709677,196.30645161290326
2025,2,Feb,02-Feb,CB,0.35258118987857145,1.0508039285714286,38.03107142857142
2022,2,Feb,02-Feb,SC,16.80561358645715,15.10058964285714,57.01975
2015,9,Sep,09-Sep,SC,10.528452130490003,6.595756000000001,129.13113333333334
2014,4,Abr,04-Abr,SC,10.459775274185,7.416406333333334,140.2527
2019,12,Dic,12-Dic,SC,15.047923940114519,13.341040967741934,76.6561935483871
2011,6,Jun,06-Jun,CH,1.746344502565,1.225266666666667,172.98666666666668
2023,4,Abr,04-Abr,CB,0.55666396404,1.4391786666666668,58.842800000000004
2022,1,Ene,01-Ene,SC,17.019975142282256,15.229185161290323,57.98864516129032
2016,2,Feb,02-Feb,CB,1.7219691302482762,4.152848965517242,156.08462068965517
2015,8,Ago,08-Ago,CB,1.7851006181274198,4.178941612903226,157.44383870967744
2020,7,Jul,07-Jul,TJ,23.42411485172903,21.736909032258065,0.32170967741935486
2017,7,Jul,07-Jul,TJ,33.52500288663387,33.092495580645156,1.3428064516129032
2016,10,Oct,10-Oct,CH,6.563141562537097,7.478344516129033,45.41896774193548
2023,4,Abr,04-Abr,SC,14.051991399800002,12.848278333333337,47.814366666666665
2006,4,Abr,04-Abr,SC,7.839531249239999,7.593066666666666,258.00067666666666
2022,9,Sep,09-Sep,CB,0.5077182888149999,1.440798,52.6205
2016,8,Ago,08-Ago,TJ,35.60632881295162,35.55426967741935,0.0
2015,3,Mar,03-Mar,SC,10.772697993580646,7.122053548387095,130.5136129032258
2019,1,Ene,01-Ene,SC,11.37773590650968,10.28724838709677,82.23629032258064
2014,10,Oct,10-Oct,CB,1.7614350391016131,5.365576129032258,154.24296774193547
2023,6,Jun,06-Jun,CH,6.22269386015,5.751479,23.009966666666667
2019,5,May,05-May,CB,1.2294664739806451,2.940534193548387,110.88106451612903
2025,8,Ago,08-Ago,TJ,12.495682404169354,8.69956612903226,4.115645161290323
2019,5,May,05-May,SC,14.262094814743547,12.998321290322583,81.04025806451614
2009,10,Oct,10-Oct,TJ,24.755497322646775,27.15716129032258,0.0
2006,9,Sep,09-Sep,TJ,25.996151053305002,28.65233333333333,0.0
2014,1,Ene,01-Ene,TJ,40.64067104739193,42.8948929032258,0.0
2012,5,May,05-May,SC,9.948262040298387,6.629935483870967,126.11290322580643
2019,7,Jul,07-Jul,CB,1.17806591055,2.858753870967742,106.61967741935483
2021,1,Ene,01-Ene,CB,0.7972490369419356,2.097571935483871,77.72351612903226
2008,3,Mar,03-Mar,CB,3.337423941,11.088935483870968,273.99677419354845
2024,3,Mar,03-Mar,SC,12.366224160096774,11.71803677419355,41.00658064516129
2012,5,May,05-May,CB,2.385841677430646,5.513741935483871,194.4483870967742
2007,3,Mar,03-Mar,CH,0.9927092911306453,1.3315161290322581,146.68064516129033
2013,7,Jul,07-Jul,SC,11.140508298570964,7.170457419354839,112.82254838709677
2013,6,Jun,06-Jun,CH,4.90279639911,5.519597666666666,149.9919
2014,6,Jun,06-Jun,CH,6.4466943020750005,7.556428333333334,129.94393333333335
2008,7,Jul,07-Jul,CH,2.3632046394725807,1.4577096774193548,176.63870967741937
2024,5,May,05-May,CH,5.561523425017742,4.951316774193549,22.17341935483871
2017,6,Jun,06-Jun,CH,5.732230915830001,6.566309333333334,52.583600000000004
2008,2,Feb,02-Feb,CH,2.2545885734431033,1.3955517241379312,158.59655172413792
2007,3,Mar,03-Mar,SC,6.346601697140324,6.373258064516128,188.70548387096773
2010,2,Feb,02-Feb,CB,2.361386619407143,6.900892857142857,205.67142857142855
2021,9,Sep,09-Sep,CH,4.800875560904999,4.931141666666666,20.46036666666667
2021,11,Nov,11-Nov,SC,16.767062892025,14.653165666666666,60.19296666666666
2017,8,Ago,08-Ago,SC,17.811114133751612,14.20560774193548,114.03135483870967
2009,1,Ene,01-Ene,CB,2.3211111852241935,9.087322580645163,242.94838709677418
2015,11,Nov,11-Nov,CH,6.709493547975001,7.836005666666665,47.3923
2014,8,Ago,08-Ago,SC,11.102855109091937,7.571232580645163,135.8517419354839
2009,12,Dic,12-Dic,CH,0.7533752749306452,1.2349677419354839,165.68064516129033
2017,4,Abr,04-Abr,CH,6.589554698115,7.509404666666667,46.64626666666667
2017,2,Feb,02-Feb,TJ,29.26766004219107,29.18727392857143,1.328892857142857
2020,12,Dic,12-Dic,CB,0.8159701285790322,1.9921761290322582,81.76158064516129
2011,12,Dic,12-Dic,SC,8.686619403696774,5.811935483870968,107.49032258064514
2025,6,Jun,06-Jun,TJ,12.1659381666,8.743014333333333,3.9281333333333333
2015,9,Sep,09-Sep,TJ,40.572338316934996,42.01227200000001,0.0
2015,1,Ene,01-Ene,SC,10.610375761466129,7.26702935483871,134.4501935483871
2017,9,Sep,09-Sep,TJ,32.881402569755,31.899564999999992,0.3165
2010,4,Abr,04-Abr,TJ,24.973752306155,26.9238,0.0
2007,8,Ago,08-Ago,CB,3.263019134008064,12.075516129032259,265.6967741935484
2013,8,Ago,08-Ago,SC,11.144092663712904,7.225372580645162,119.54293548387096
2016,1,Ene,01-Ene,CH,6.7303516483403225,7.913878064516129,46.323580645161286
2018,5,May,05-May,CH,6.845301617298388,7.997694516129032,33.92841935483871
2006,10,Oct,10-Oct,SC,7.064607399527421,7.44783870967742,246.89000000000004
2017,4,Abr,04-Abr,TJ,35.27901008105,34.72040733333333,1.0285333333333333
2011,4,Abr,04-Abr,CB,2.5147420491100005,5.905766666666667,193.58666666666667
2011,6,Jun,06-Jun,TJ,33.246555901665,34.28583333333333,0.0
2014,7,Jul,07-Jul,TJ,42.0849911640242,44.86937451612902,0.0
2017,1,Ene,01-Ene,TJ,26.718815973653225,26.746416129032255,1.1677419354838712
2007,9,Sep,09-Sep,CH,2.1782642473000005,1.3199666666666667,145.87
2020,11,Nov,11-Nov,CH,5.85748767012,6.107758666666666,18.672233333333335
2007,6,Jun,06-Jun,CH,2.19836543522,1.3207999999999998,147.31666666666666
2024,5,May,05-May,SC,12.377618495158064,11.628400967741934,42.14096774193549
2021,11,Nov,11-Nov,CH,4.6724039002449995,4.731793333333333,18.91646666666667
2024,9,Sep,09-Sep,SC,10.73930317117,10.225649333333333,40.959666666666664
2025,3,Mar,03-Mar,TJ,12.92852646569516,9.623774516129032,2.0273870967741936
2024,4,Abr,04-Abr,CB,0.483573454715,1.2560593333333334,41.80526666666666
2008,7,Jul,07-Jul,CB,3.4217789237032252,10.083935483870967,261.1967741935484
2023,4,Abr,04-Abr,TJ,16.717090259040003,12.845845333333333,0.5830666666666666
2018,5,May,05-May,SC,16.572124063703225,13.811884193548389,103.19754838709679
2020,5,May,05-May,TJ,18.339374104969355,16.920187741935486,0.1982258064516129
2014,10,Oct,10-Oct,TJ,40.00002423886452,42.56337967741936,0.0
2018,1,Ene,01-Ene,SC,15.694033160351614,13.191717419354838,107.31409677419354
2008,11,Nov,11-Nov,TJ,27.648299554344998,29.541233333333334,0.0
2009,5,May,05-May,SC,6.533017001370967,5.27483870967742,93.65483870967742
2009,6,Jun,06-Jun,SC,6.711777773874999,5.221233333333333,90.07
2018,9,Sep,09-Sep,CB,1.33489595259,3.127049333333333,114.3542
2023,1,Ene,01-Ene,SC,14.679943734024196,13.047334193548387,48.830451612903225
2024,3,Mar,03-Mar,CB,0.49195594262419357,1.3130367741935485,35.80290322580645
2014,11,Nov,11-Nov,TJ,38.28704487169,39.889326999999994,0.0
2018,8,Ago,08-Ago,CB,1.3475431712467743,3.1984845161290325,118.61174193548388
2018,6,Jun,06-Jun,CH,6.829192648505,8.034171333333333,36.427933333333335
2018,7,Jul,07-Jul,CB,1.3481898915629034,3.3508619354838713,122.68580645161292
2008,1,Ene,01-Ene,CH,2.0594214726725806,1.349741935483871,156.10322580645163
2021,6,Jun,06-Jun,CB,0.6916145199800001,1.9248573333333334,67.5214
2020,6,Jun,06-Jun,CB,0.9806700930950001,2.3975313333333332,95.71363333333333
2025,2,Feb,02-Feb,CH,4.593100269503572,3.94974,17.047964285714286
2014,5,May,05-May,CB,1.8420101790532257,5.118796774193548,130.48812903225803
2007,2,Feb,02-Feb,TJ,24.664293903246428,27.79271428571429,0.6071428571428571
2022,5,May,05-May,SC,16.27551145408065,14.45597741935484,57.30422580645161
2013,12,Dic,12-Dic,CH,5.7336442006790325,7.157785161290323,139.50116129032259
2020,9,Sep,09-Sep,CH,5.003218332055,5.300560666666666,19.996166666666667
2006,6,Jun,06-Jun,CH,2.137544617,1.4213666666666664,148.87666666666667
2013,7,Jul,07-Jul,CH,4.995268635227419,5.648448064516129,151.58709677419355
2025,5,May,05-May,SC,10.547626535312903,9.806849677419352,37.70012903225806
2009,9,Sep,09-Sep,CH,2.0699381376250003,1.336466666666667,174.41333333333333
2024,6,Jun,06-Jun,CH,5.51868222324,4.943391,21.846400000000003
2018,3,Mar,03-Mar,SC,16.792224544625803,13.550411290322582,32.83364516129032
2015,12,Dic,12-Dic,TJ,38.20826002651935,39.16932129032258,0.0
2011,7,Jul,07-Jul,TJ,33.138185581166134,34.27935483870968,0.0
2022,12,Dic,12-Dic,TJ,17.288891132264517,13.725099677419355,0.46319354838709675
2018,8,Ago,08-Ago,CH,6.70493316495484,7.782725806451613,32.94545161290323
2022,7,Jul,07-Jul,TJ,18.844176763025807,15.426933870967742,1.6456774193548385
2015,3,Mar,03-Mar,TJ,41.129109306488715,43.38930903225807,0.0
2016,2,Feb,02-Feb,SC,10.228403598175863,6.56933448275862,124.23693103448277
2022,11,Nov,11-Nov,SC,14.672252177255004,13.011956999999999,51.276066666666665
2021,2,Feb,02-Feb,TJ,23.352660445194644,20.797211785714286,0.0
2018,12,Dic,12-Dic,CH,3.6687283456596775,4.138434516129033,23.120806451612903
2012,2,Feb,02-Feb,CB,2.5210218150931034,6.15548275862069,174.23793103448273
2008,11,Nov,11-Nov,SC,6.647791131825001,5.5322,99.57666666666667
2025,9,Sep,09-Sep,CH,4.19995330421,3.614824,16.199133333333332
2024,3,Mar,03-Mar,LP,0.0,0.0009058064516129031,0.0
2007,4,Abr,04-Abr,CB,2.975394901539999,12.685233333333333,256.1566666666667
2007,9,Sep,09-Sep,SC,6.56132563035,6.191733333333333,203.32666666666665
2018,10,Oct,10-Oct,SC,16.385418283398387,13.930943225806455,98.54012903225806
2025,2,Feb,02-Feb,SC,10.43844142681607,9.985178928571433,40.19692857142857
2025,5,May,05-May,CB,0.37105121414516135,1.1125580645161288,40.579193548387096
2015,6,Jun,06-Jun,TJ,40.278940826820005,42.15003333333333,0.0
2013,5,May,05-May,TJ,38.19477298489839,40.481599677419354,0.0
2019,6,Jun,06-Jun,TJ,22.518398242655,21.900562333333333,0.6897666666666666
2024,5,May,05-May,LP,0.0,0.0,0.0
2016,11,Nov,11-Nov,SC,15.307323611155002,11.808118,104.46000000000001
2008,6,Jun,06-Jun,SC,6.594691374705,6.074300000000001,91.95333333333333
2008,6,Jun,06-Jun,CH,2.35913529499,1.4566666666666668,174.77333333333334
2008,1,Ene,01-Ene,TJ,27.671446874119358,29.462677419354836,0.0
2011,1,Ene,01-Ene,CB,2.1187014279774194,5.587903225806452,178.55806451612906
2009,3,Mar,03-Mar,SC,5.103701161451614,5.034096774193547,92.33870967741936
2007,2,Feb,02-Feb,CB,3.137019525653571,12.767178571428573,257.6464285714286
2009,4,Abr,04-Abr,SC,5.569207034800001,4.9350000000000005,88.11666666666667
2007,12,Dic,12-Dic,CH,2.0765522534758065,1.4132903225806452,140.61612903225807
2010,12,Dic,12-Dic,CH,1.8499763483709677,1.2781612903225805,172.08064516129033
2021,9,Sep,09-Sep,TJ,21.227610503415004,17.623085333333336,0.0
2020,10,Oct,10-Oct,TJ,25.302996309822586,22.935097096774193,0.06974193548387098
2019,11,Nov,11-Nov,CH,6.07153851485,6.551023333333334,19.203933333333335
2023,1,Ene,01-Ene,CB,0.5719711397032259,1.4773774193548386,59.60225806451613
2020,10,Oct,10-Oct,CH,5.638116850480646,5.859613548387097,19.51290322580645
2006,12,Dic,12-Dic,SC,7.081113382737097,6.910354838709678,214.8725806451613
2006,4,Abr,04-Abr,TJ,17.34590366909,16.816433333333332,0.61
2011,7,Jul,07-Jul,CB,2.487645320414517,5.9277096774193545,189.80322580645162
2022,3,Mar,03-Mar,CH,5.02013722365484,5.090425161290321,21.77641935483871
2024,5,May,05-May,CB,0.4661958301451613,1.1873641935483872,44.49770967741936
2023,12,Dic,12-Dic,SC,12.817809409088715,11.847884516129033,46.443290322580644
2021,3,Mar,03-Mar,TJ,24.67308158744516,21.813313870967743,0.0
2014,3,Mar,03-Mar,CH,5.651747303245161,6.952498387096774,131.764
2023,12,Dic,12-Dic,TJ,15.233402961401612,11.490611290322581,0.45538709677419353
2012,1,Ene,01-Ene,CB,2.5065564089806456,6.148870967741937,203.4516129032258
